UniqueId,StationUniqueId,PlatformNumber,CardinalDirection,PlatformNaptanCode,FriendlyName,IsCustomerFacing,HasServiceInterchange,AccessibleEntranceName,HasStepFreeRouteInformation
940GZZLUGGN-Plat03-NB-northern,940GZZLUGGN,3,Northbound,9400ZZLUGGN1,Northbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUGGN-Plat04-SB-northern,940GZZLUGGN,4,Southbound,9400ZZLUGGN2,Southbound Platform 4,TRUE,FALSE,,TRUE
940GZZLUGGN-Plat05-SB-northern,940GZZLUGGN,5,Southbound,9400ZZLUGGN2,Southbound Platform 5,TRUE,FALSE,,TRUE
940GZZLUGHK-Plat01-EB-circle|hammersmith-city,940GZZLUGHK,1,Eastbound,9400ZZLUGHK1,Eastbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUGHK-Plat02-WB-circle|hammersmith-city,940GZZLUGHK,2,Westbound,9400ZZLUGHK2,Westbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUGPK-Plat01-WB-piccadilly,940GZZLUGPK,1,Westbound,9400ZZLUGPK4,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUGPK-Plat02-EB-piccadilly,940GZZLUGPK,2,Eastbound,9400ZZLUGPK4,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUGPK-Plat03-NB-victoria,940GZZLUGPK,3,Northbound,9400ZZLUGPK1,Northbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUGPK-Plat04-SB-victoria,940GZZLUGPK,4,Southbound,9400ZZLUGPK5,Southbound Platform 4,TRUE,FALSE,,TRUE
940GZZLUGPK-Plat05-NB-jubilee,940GZZLUGPK,5,Northbound,9400ZZLUGPK2,Northbound Platform 5,TRUE,FALSE,,TRUE
940GZZLUGPK-Plat06-SB-jubilee,940GZZLUGPK,6,Southbound,9400ZZLUGPK3,Southbound Platform 6,TRUE,FALSE,,TRUE
940GZZLUGPS-Plat01-WB-circle|hammersmith-city|metropolitan,940GZZLUGPS,1,Westbound,9400ZZLUGPS2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUGPS-Plat02-EB-circle|hammersmith-city|metropolitan,940GZZLUGPS,2,Eastbound,9400ZZLUGPS1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUGTH-Plat01-WB-central,940GZZLUGTH,1,Westbound,9400ZZLUGTH1,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUGTH-Plat02-EB-central,940GZZLUGTH,2,Eastbound,9400ZZLUGTH1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUGTR-Plat01-WB-district,940GZZLUGTR,1,Westbound,9400ZZLUGTR3,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUGTR-Plat02-WB-circle,940GZZLUGTR,2,Westbound,9400ZZLUGTR1,Westbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUGTR-Plat03-EB-circle|district,940GZZLUGTR,3,Eastbound,9400ZZLUGTR2,Eastbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUGTR-Plat04-WB-piccadilly,940GZZLUGTR,4,Westbound,9400ZZLUGTR5,Westbound Platform 4,TRUE,FALSE,,TRUE
940GZZLUGTR-Plat05-EB-piccadilly,940GZZLUGTR,5,Eastbound,9400ZZLUGTR4,Eastbound Platform 5,TRUE,FALSE,,TRUE
940GZZLUHBN-Plat01-WB-central,940GZZLUHBN,1,Westbound,9400ZZLUHBN2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUHBN-Plat02-EB-central,940GZZLUHBN,2,Eastbound,9400ZZLUHBN1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUHBN-Plat03-WB-piccadilly,940GZZLUHBN,3,Westbound,9400ZZLUHBN4,Westbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUHBN-Plat04-EB-piccadilly,940GZZLUHBN,4,Eastbound,9400ZZLUHBN3,Eastbound Platform 4,TRUE,FALSE,,TRUE
940GZZLUHBT-Plat01-SB-northern,940GZZLUHBT,1,Southbound,9400ZZLUHBT1,Southbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUHBT-Plat02-SB-northern,940GZZLUHBT,2,Southbound,9400ZZLUHBT1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUHBT-Plat03-SB-northern,940GZZLUHBT,3,Southbound,9400ZZLUHBT1,Southbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUHCH-Plat01-WB-district,940GZZLUHCH,1,Westbound,9400ZZLUHCH2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUHCH-Plat02-EB-district,940GZZLUHCH,2,Eastbound,9400ZZLUHCH1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUHCL-Plat01-NB-northern,940GZZLUHCL,1,Northbound,9400ZZLUHCL1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUHCL-Plat02-SB-northern,940GZZLUHCL,2,Southbound,9400ZZLUHCL1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUHGD-Plat01-WB-metropolitan|piccadilly,940GZZLUHGD,1,Westbound,9400ZZLUHGD2,Westbound Platform 1,TRUE,TRUE,,TRUE
940GZZLUHGD-Plat02-EB-metropolitan|piccadilly,940GZZLUHGD,2,Eastbound,9400ZZLUHGD1,Eastbound Platform 2,TRUE,TRUE,,TRUE
940GZZLUHGR-Plat01-WB-central,940GZZLUHGR,1,Westbound,9400ZZLUHGR1,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUHGR-Plat02-EB-central,940GZZLUHGR,2,Eastbound,9400ZZLUHGR1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUHGT-Plat01-NB-northern,940GZZLUHGT,1,Northbound,9400ZZLUHGT1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUHGT-Plat02-SB-northern,940GZZLUHGT,2,Southbound,9400ZZLUHGT1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUHLT-Plat01-WB-central,940GZZLUHLT,1,Westbound,9400ZZLUHLT1,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUHLT-Plat02-WB-central,940GZZLUHLT,2,Westbound,9400ZZLUHLT2,Westbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUHLT-Plat03-WB-central,940GZZLUHLT,3,Westbound,9400ZZLUHLT2,Westbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUHNX-Plat01-WB-piccadilly,940GZZLUHNX,1,Westbound,9400ZZLUHNX1,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUHNX-Plat02-EB-piccadilly,940GZZLUHNX,2,Eastbound,9400ZZLUHNX1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUHPC-Plat01-EB-piccadilly,940GZZLUHPC,1,Eastbound,9400ZZLUHPC2,Eastbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUHPC-Plat02-WB-piccadilly,940GZZLUHPC,2,Westbound,9400ZZLUHPC1,Westbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUHPK-Plat01-WB-central,940GZZLUHPK,1,Westbound,9400ZZLUHPK2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUHPK-Plat02-EB-central,940GZZLUHPK,2,Eastbound,9400ZZLUHPK1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUHSK-Plat01-WB-circle|district,940GZZLUHSK,1,Westbound,,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUHSK-Plat02-EB-circle|district,940GZZLUHSK,2,Eastbound,,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUHSK-Plat03-WB-circle|district,940GZZLUHSK,3,Westbound,,Westbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUHSK-Plat04-WB-circle|district,940GZZLUHSK,4,Westbound,,Westbound Platform 4,TRUE,FALSE,,TRUE
940GZZLUHTD-Plat01-NB-northern,940GZZLUHTD,1,Northbound,9400ZZLUHTD1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUHTD-Plat02-SB-northern,940GZZLUHTD,2,Southbound,9400ZZLUHTD2,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUHWC-Plat01-WB-piccadilly,940GZZLUHWC,1,Westbound,9400ZZLUHWC1,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUHWC-Plat02-EB-piccadilly,940GZZLUHWC,2,Eastbound,9400ZZLUHWC1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUHWE-Plat01-WB-piccadilly,940GZZLUHWE,1,Westbound,9400ZZLUHWE2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUHWE-Plat02-EB-piccadilly,940GZZLUHWE,2,Eastbound,9400ZZLUHWE1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUHWT-Plat01-WB-piccadilly,940GZZLUHWT,1,Westbound,9400ZZLUHWT1,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUHWT-Plat02-EB-piccadilly,940GZZLUHWT,2,Eastbound,9400ZZLUHWT1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUHWY-Plat01-WB-piccadilly,940GZZLUHWY,1,Westbound,9400ZZLUHWY1,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUHWY-Plat02-EB-piccadilly,940GZZLUHWY,2,Eastbound,9400ZZLUHWY1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUICK-Plat01-WB-metropolitan|piccadilly,940GZZLUICK,1,Westbound,9400ZZLUICK2,Westbound Platform 1,TRUE,TRUE,,TRUE
940GZZLUICK-Plat02-EB-metropolitan|piccadilly,940GZZLUICK,2,Eastbound,9400ZZLUICK1,Eastbound Platform 2,TRUE,TRUE,,TRUE
940GZZLUKBN-Plat01-NB-jubilee,940GZZLUKBN,1,Northbound,9400ZZLUKBN2,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUKBN-Plat02-SB-jubilee,940GZZLUKBN,2,Southbound,9400ZZLUKBN1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUKBY-Plat01-NB-jubilee,940GZZLUKBY,1,Northbound,9400ZZLUKBY1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUKBY-Plat02-SB-jubilee,940GZZLUKBY,2,Southbound,9400ZZLUKBY2,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUKNB-Plat01-EB-piccadilly,940GZZLUKNB,1,Eastbound,9400ZZLUKNB1,Eastbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUKNB-Plat02-WB-piccadilly,940GZZLUKNB,2,Westbound,9400ZZLUKNB2,Westbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUKNG-Plat01-NB-northern,940GZZLUKNG,1,Northbound,9400ZZLUKNG1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUKNG-Plat02-SB-northern,940GZZLUKNG,2,Southbound,9400ZZLUKNG2,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUKNG-Plat03-NB-northern,940GZZLUKNG,3,Northbound,9400ZZLUKNG1,Northbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUKNG-Plat04-SB-northern,940GZZLUKNG,4,Southbound,9400ZZLUKNG2,Southbound Platform 4,TRUE,FALSE,,TRUE
940GZZLUKPK-Plat01-NB-bakerloo,940GZZLUKPK,1,Northbound,9400ZZLUKPK1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUKPK-Plat02-SB-bakerloo,940GZZLUKPK,2,Southbound,9400ZZLUKPK1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLULAD-Plat01-EB-circle|hammersmith-city,940GZZLULAD,1,Eastbound,9400ZZLULAD1,Eastbound Platform 1,TRUE,FALSE,,TRUE
940GZZLULAD-Plat02-WB-circle|hammersmith-city,940GZZLULAD,2,Westbound,9400ZZLULAD2,Westbound Platform 2,TRUE,FALSE,,TRUE
940GZZLULBN-Plat01-NB-bakerloo,940GZZLULBN,1,Northbound,9400ZZLULBN1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLULBN-Plat02-SB-bakerloo,940GZZLULBN,2,Southbound,9400ZZLULBN1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLULGN-Plat01-WB-central,940GZZLULGN,1,Westbound,9400ZZLULGN2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLULGN-Plat02-WB-central,940GZZLULGN,2,Westbound,9400ZZLULGN2,Westbound Platform 2,TRUE,FALSE,,TRUE
940GZZLULGN-Plat03-WB-central,940GZZLULGN,3,Westbound,9400ZZLULGN1,Westbound Platform 3,TRUE,FALSE,,TRUE
940GZZLULGN-Plat04-EB-central,940GZZLULGN,4,Eastbound,9400ZZLULGN1,Eastbound Platform 4,TRUE,FALSE,,TRUE
940GZZLULGT-Plat01-WB-central,940GZZLULGT,1,Westbound,9400ZZLULGT1,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLULGT-Plat02-EB-central,940GZZLULGT,2,Eastbound,9400ZZLULGT1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLULRD-Plat01-EB-circle|hammersmith-city,940GZZLULRD,1,Eastbound,9400ZZLULRD1,Eastbound Platform 1,TRUE,FALSE,,TRUE
940GZZLULRD-Plat02-WB-circle|hammersmith-city,940GZZLULRD,2,Westbound,9400ZZLULRD2,Westbound Platform 2,TRUE,FALSE,,TRUE
940GZZLULSQ-Plat01-WB-piccadilly,940GZZLULSQ,1,Westbound,9400ZZLULSQ4,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLULSQ-Plat02-EB-piccadilly,940GZZLULSQ,2,Eastbound,9400ZZLULSQ3,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLULSQ-Plat03-SB-northern,940GZZLULSQ,3,Southbound,9400ZZLULSQ2,Southbound Platform 3,TRUE,FALSE,,TRUE
940GZZLULSQ-Plat04-NB-northern,940GZZLULSQ,4,Northbound,9400ZZLULSQ1,Northbound Platform 4,TRUE,FALSE,,TRUE
940GZZLULYN-Plat01-WB-central,940GZZLULYN,1,Westbound,9400ZZLULYN2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLULYN-Plat02-EB-central,940GZZLULYN,2,Eastbound,9400ZZLULYN1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLULYS-Plat01-WB-central,940GZZLULYS,1,Westbound,9400ZZLULYS2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLULYS-Plat02-WB-central,940GZZLULYS,2,Westbound,9400ZZLULYS2,Westbound Platform 2,TRUE,FALSE,,TRUE
940GZZLULYS-Plat03-EB-central,940GZZLULYS,3,Eastbound,9400ZZLULYS1,Eastbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUMBA-Plat01-WB-central,940GZZLUMBA,1,Westbound,9400ZZLUMBA1,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUMBA-Plat02-EB-central,940GZZLUMBA,2,Eastbound,9400ZZLUMBA1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUMDN-Plat01-NB-northern,940GZZLUMDN,1,Northbound,Platform not in use,Northbound Platform 1,FALSE,FALSE,,TRUE
940GZZLUMDN-Plat02-NB-northern,940GZZLUMDN,2,Northbound,,Northbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUMDN-Plat03-NB-northern,940GZZLUMDN,3,Northbound,,Northbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUMDN-Plat04-NB-northern,940GZZLUMDN,4,Northbound,,Northbound Platform 4,TRUE,FALSE,,TRUE
940GZZLUMDN-Plat05-NB-northern,940GZZLUMDN,5,Northbound,,Northbound Platform 5,TRUE,FALSE,,TRUE
940GZZLUMED-Plat01-WB-central,940GZZLUMED,1,Westbound,9400ZZLUMED1,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUMED-Plat02-WB-district|hammersmith-city,940GZZLUMED,2,Westbound,9400ZZLUMED3,Westbound Platform 2,TRUE,TRUE,,TRUE
940GZZLUMED-Plat03-EB-district|hammersmith-city,940GZZLUMED,3,Eastbound,9400ZZLUMED4,Eastbound Platform 3,TRUE,TRUE,,TRUE
940GZZLUMED-Plat04-EB-central,940GZZLUMED,4,Eastbound,9400ZZLUMED2,Eastbound Platform 4,TRUE,FALSE,,TRUE
940GZZLUMHL-Plat01-SB-northern,940GZZLUMHL,1,Southbound,9400ZZLUMHL1,Southbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUMMT-Plat01-WB-circle|district,940GZZLUMMT,1,Westbound,9400ZZLUMMT2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUMMT-Plat02-EB-circle|district,940GZZLUMMT,2,Eastbound,9400ZZLUMMT1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUMPK-Plat01-NB-metropolitan,940GZZLUMPK,1,Northbound,,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUMPK-Plat02-SB-metropolitan,940GZZLUMPK,2,Southbound,,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUMPK-Plat03-NB-metropolitan,940GZZLUMPK,3,Northbound,,Northbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUMPK-Plat04-SB-metropolitan,940GZZLUMPK,4,Southbound,,Southbound Platform 4,TRUE,FALSE,,TRUE
940GZZLUMRH-Plat01-EB-piccadilly,940GZZLUMRH,1,Eastbound,9400ZZLUMRH1,Eastbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUMRH-Plat02-WB-piccadilly,940GZZLUMRH,2,Westbound,9400ZZLUMRH1,Westbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUMSH-Plat01-WB-circle|district,940GZZLUMSH,1,Westbound,9400ZZLUMSH2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUMSH-Plat03-EB-circle|district,940GZZLUMSH,3,Eastbound,9400ZZLUMSH1,Eastbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUMTC-Plat01-NB-northern,940GZZLUMTC,1,Northbound,9400ZZLUMTC1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUMTC-Plat02-SB-northern,940GZZLUMTC,2,Southbound,9400ZZLUMTC1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUMVL-Plat01-NB-bakerloo,940GZZLUMVL,1,Northbound,9400ZZLUMVL1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUMVL-Plat02-SB-bakerloo,940GZZLUMVL,2,Southbound,9400ZZLUMVL1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUNAN-Plat01-WB-central,940GZZLUNAN,1,Westbound,,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUNAN-Plat02-EB-central,940GZZLUNAN,2,Eastbound,,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUNAN-Plat03-EB-central,940GZZLUNAN,3,Eastbound,,Eastbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUNBP-Plat01-WB-central,940GZZLUNBP,1,Westbound,9400ZZLUNBP2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUNBP-Plat02-EB-central,940GZZLUNBP,2,Eastbound,9400ZZLUNBP1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUNDN-Plat02-NB-jubilee,940GZZLUNDN,2,Northbound,9400ZZLUNDN1,Northbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUNDN-Plat03-SB-jubilee,940GZZLUNDN,3,Southbound,9400ZZLUNDN1,Southbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUNEN-Plat01-WB-piccadilly,940GZZLUNEN,1,Westbound,9400ZZLUNEN2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUNEN-Plat02-EB-piccadilly,940GZZLUNEN,2,Eastbound,9400ZZLUNEN1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUNFD-Plat01-WB-piccadilly,940GZZLUNFD,1,Westbound,9400ZZLUNFD2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUNFD-Plat02-WB-piccadilly,940GZZLUNFD,2,Westbound,9400ZZLUNFD2,Westbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUNFD-Plat03-EB-piccadilly,940GZZLUNFD,3,Eastbound,9400ZZLUNFD1,Eastbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUNFD-Plat04-EB-piccadilly,940GZZLUNFD,4,Eastbound,9400ZZLUNFD1,Eastbound Platform 4,TRUE,FALSE,,TRUE
940GZZLUNGW-Plat01-WB-jubilee,940GZZLUNGW,1,Westbound,9400ZZLUNGW2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUNGW-Plat02-WB-jubilee,940GZZLUNGW,2,Westbound,9400ZZLUNGW2,Westbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUNGW-Plat03-EB-jubilee,940GZZLUNGW,3,Eastbound,9400ZZLUNGW1,Eastbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUNHA-Plat01-NB-metropolitan,940GZZLUNHA,1,Northbound,9400ZZLUNHA2,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUNHA-Plat02-SB-metropolitan,940GZZLUNHA,2,Southbound,9400ZZLUNHA1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUNHG-Plat01-WB-circle|district,940GZZLUNHG,1,Westbound,,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUNHG-Plat02-EB-circle|district,940GZZLUNHG,2,Eastbound,,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUNHG-Plat03-EB-central,940GZZLUNHG,3,Eastbound,,Eastbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUNHG-Plat04-WB-central,940GZZLUNHG,4,Westbound,,Westbound Platform 4,TRUE,FALSE,,TRUE
940GZZLUNHT-Plat01-WB-central,940GZZLUNHT,1,Westbound,9400ZZLUNHT1,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUNHT-Plat02-EB-central,940GZZLUNHT,2,Eastbound,9400ZZLUNHT1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUNKP-Plat01-NB-metropolitan,940GZZLUNKP,1,Northbound,9400ZZLUNKP1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUNKP-Plat02-SB-metropolitan,940GZZLUNKP,2,Southbound,9400ZZLUNKP1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUNOW-Plat01-NB-metropolitan,940GZZLUNOW,1,Northbound,9400ZZLUNOW2,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUNOW-Plat02-SB-metropolitan,940GZZLUNOW,2,Southbound,9400ZZLUNOW1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUNWH-Plat01-NB-metropolitan,940GZZLUNWH,1,Northbound,9400ZZLUNWH2,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUNWH-Plat02-SB-metropolitan,940GZZLUNWH,2,Southbound,9400ZZLUNWH1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUOAK-Plat01-WB-piccadilly,940GZZLUOAK,1,Westbound,9400ZZLUOAK1,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUOAK-Plat02-EB-piccadilly,940GZZLUOAK,2,Eastbound,9400ZZLUOAK1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUOSY-Plat01-WB-piccadilly,940GZZLUOSY,1,Westbound,9400ZZLUOSY2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUOSY-Plat02-EB-piccadilly,940GZZLUOSY,2,Eastbound,9400ZZLUOSY1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUOVL-Plat01-NB-northern,940GZZLUOVL,1,Northbound,9400ZZLUOVL1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUOVL-Plat02-SB-northern,940GZZLUOVL,2,Southbound,9400ZZLUOVL2,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUOXC-Plat01-WB-central,940GZZLUOXC,1,Westbound,9400ZZLUOXC5,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUOXC-Plat02-EB-central,940GZZLUOXC,2,Eastbound,9400ZZLUOXC1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUOXC-Plat03-SB-bakerloo,940GZZLUOXC,3,Southbound,9400ZZLUOXC3,Southbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUOXC-Plat04-NB-bakerloo,940GZZLUOXC,4,Northbound,9400ZZLUOXC4,Northbound Platform 4,TRUE,FALSE,,TRUE
940GZZLUOXC-Plat05-SB-victoria,940GZZLUOXC,5,Southbound,9400ZZLUOXC6,Southbound Platform 5,TRUE,FALSE,,TRUE
940GZZLUOXC-Plat06-NB-victoria,940GZZLUOXC,6,Northbound,9400ZZLUOXC2,Northbound Platform 6,TRUE,FALSE,,TRUE
940GZZLUPCC-Plat01-NB-bakerloo,940GZZLUPCC,1,Northbound,9400ZZLUPCC1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUPCC-Plat02-SB-bakerloo,940GZZLUPCC,2,Southbound,9400ZZLUPCC2,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUPCC-Plat03-EB-piccadilly,940GZZLUPCC,3,Eastbound,9400ZZLUPCC3,Eastbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUPCC-Plat04-WB-piccadilly,940GZZLUPCC,4,Westbound,9400ZZLUPCC4,Westbound Platform 4,TRUE,FALSE,,TRUE
940GZZLUPCO-Plat01-NB-victoria,940GZZLUPCO,1,Northbound,9400ZZLUPCO1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUPCO-Plat02-SB-victoria,940GZZLUPCO,2,Southbound,9400ZZLUPCO1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUPKR-Plat01-WB-piccadilly,940GZZLUPKR,1,Westbound,9400ZZLUPKR2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUPKR-Plat02-EB-piccadilly,940GZZLUPKR,2,Eastbound,9400ZZLUPKR1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUPLW-Plat01-WB-district|hammersmith-city,940GZZLUPLW,1,Westbound,9400ZZLUPLW2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUPLW-Plat02-EB-district|hammersmith-city,940GZZLUPLW,2,Eastbound,9400ZZLUPLW1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUPLW-Plat03-WB-district|hammersmith-city,940GZZLUPLW,3,Westbound,9400ZZLUPLW2,Westbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUPNR-Plat01-NB-metropolitan,940GZZLUPNR,1,Northbound,9400ZZLUPNR1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUPNR-Plat02-SB-metropolitan,940GZZLUPNR,2,Southbound,9400ZZLUPNR2,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUPRD-Plat01-NB-metropolitan,940GZZLUPRD,1,Northbound,9400ZZLUPRD1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUPRD-Plat02-SB-metropolitan,940GZZLUPRD,2,Southbound,9400ZZLUPRD1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUPSG-Plat01-WB-district,940GZZLUPSG,1,Westbound,9400ZZLUPSG2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUPSG-Plat02-EB-district,940GZZLUPSG,2,Eastbound,9400ZZLUPSG1,Eastbound Platform 2,TRUE,FALSE,,TRUE
