PlatformUniqueId,StopAreaNaptanCode,Line,DirectionTowards,MinGap,MaxGap,AverageGap,MinStep,MaxStep,AverageStep,DesignatedLevelAccessPoint,LocationOfLevelAccess,LevelAccessByManualRamp,AdditionalAccessibilityInformation,GroupName
940GZZLUWYP-Plat01-NB-metropolitan,940GZZLUWYP,metropolitan,"Amersham, Chesham and Uxbridge",0,85,,0,50,,TRUE,8 car trains: cars 4 (3rd door) and 5 (1st door),False,,
940GZZLUWYP-Plat02-NB-metropolitan,940GZZLUWYP,metropolitan,"Amersham, Chesham and Uxbridge",0,85,,0,50,,TRUE,8 car trains: cars 4 (3rd door) and 5 (1st door),False,,
940GZZLUWYP-Plat03-NB-jubilee,940GZZLUWYP,jubilee,Stanmore,0,85,,0,50,,TRUE,,False,"For level access leaving the train at this platform, please travel in the correct carriage. For level access travelling from Green Park, continue to Kingsbury and ask a member of staff for assistance.",
940GZZLUWYP-Plat04-SB-jubilee,940GZZLUWYP,jubilee,Stratford,0,85,,0,50,,TRUE,,False,,
940GZZLUWYP-Plat05-SB-metropolitan,940GZZLUWYP,metropolitan,Liverpool Street,0,85,,0,50,,TRUE,8 car trains: cars 4 (3rd door) and 5 (1st door),False,,
940GZZLUWYP-Plat06-SB-metropolitan,940GZZLUWYP,metropolitan,Liverpool Street,0,85,,0,50,,TRUE,8 car trains: cars 4 (3rd door) and 5 (1st door),False,,
HUBAMR-Plat01-SB-metropolitan,940GZZLUAMS,metropolitan,,0,85,,0,50,,TRUE,8 car trains: cars 4 (3rd door) and 5 (1st door),False,,
HUBAMR-Plat02-SB-metropolitan,940GZZLUAMS,metropolitan,,0,85,,0,50,,TRUE,8 car trains: cars 4 (3rd door) and 5 (1st door),False,,
HUBAMR-Plat03-SB-metropolitan,940GZZLUAMS,metropolitan,,0,85,,0,50,,TRUE,8 car trains: cars 4 (3rd door) and 5 (1st door),False,,
HUBBAL-Plat01-NB-northern,940GZZLUBLM,northern,,,,,,,,False,,False,,
HUBBAL-Plat02-SB-northern,940GZZLUBLM,northern,,,,,,,,False,,False,,
HUBBAL-Plat01-SB-national-rail,910GBALHAM,national-rail,,,,,,,,False,,TRUE,,
HUBBAL-Plat02-NB-national-rail,910GBALHAM,national-rail,,,,,,,,False,,TRUE,,
HUBBAN-Plat03-SB-northern,940GZZLUBNK,northern,,,,,,,,TRUE,,False,,
HUBBAN-Plat04-NB-northern,940GZZLUBNK,northern,,,,,,,,TRUE,,False,,
HUBBAN-Plat05-WB-central,940GZZLUBNK,central,,,,,,,,False,,False,,
HUBBAN-Plat06-EB-central,940GZZLUBNK,central,,,,,,,,False,,False,,
HUBBAN-Plat07-WB-waterloo-city,940GZZLUBNK,waterloo-city,,,,,,,,TRUE,,TRUE,,
HUBBAN-Plat08-WB-waterloo-city,940GZZLUBNK,waterloo-city,,,,,,,,TRUE,,TRUE,,
HUBBAN-Plat09-EB-dlr,940GZZDLBNK,dlr,,86,180,,0,50,,False,,False,"Lift is in King William Street. Available on request only, press button to alert staff.",
HUBBAN-Plat10-EB-dlr,940GZZDLBNK,dlr,,86,180,,0,50,,False,,False,"Lift is in King William Street. Available on request only, press button to alert staff.",
HUBBEK-WB-tram,940GZZCRBEK,tram,,0,85,,0,50,,TRUE,,FALSE,,
HUBBEK-Plat01-WB-national-rail,910GBCKNHMJ,national-rail,,,,,,,,False,,TRUE,Level access via Rectory Road,
HUBBEK-Plat02-WB-national-rail,910GBCKNHMJ,national-rail,,,,,,,,False,,TRUE,Level access via Rectory Road,
HUBBEK-Plat03-EB-national-rail,910GBCKNHMJ,national-rail,,,,,,,,False,,TRUE,Level access via High Street or Car Park,
HUBBEK-Plat04-WB-national-rail,910GBCKNHMJ,national-rail,,,,,,,,False,,TRUE,Level access via High Street or Car Park,
HUBBFR-Plat01-SB-national-rail,910GBLFR,national-rail,,0,85,,0,50,,TRUE,,FALSE,,
HUBBFR-Plat01-WB-circle|district,940GZZLUBKF,circle,Westminster,0,85,,0,50,,False,,False,,
HUBBFR-Plat01-WB-circle|district,940GZZLUBKF,district,Westminster,0,85,,0,50,,False,,False,,
HUBBFR-Plat02-EB-circle|district,940GZZLUBKF,circle,Liverpool Street,0,85,,0,50,,False,,False,,
HUBBFR-Plat02-EB-circle|district,940GZZLUBKF,district,Upminster,0,85,,0,50,,False,,False,,
HUBBFR-Plat02-NB-national-rail,910GBLFR,national-rail,,0,85,,0,50,,TRUE,,FALSE,,
HUBBFR-Plat03-SB-national-rail,910GBLFR,national-rail,,0,85,,0,50,,TRUE,,FALSE,,
HUBBFR-Plat04-SB-national-rail,910GBLFR,national-rail,,0,85,,0,50,,TRUE,,FALSE,,
HUBBHO-Plat01-NB-victoria,940GZZLUBLR,victoria,,,,,,,,False,,False,,
HUBBHO-Plat01-WB-london-overground,910GBLCHSRD,london-overground,Gospel Oak,,,,,,,False,,TRUE,,
HUBBHO-Plat02-EB-london-overground,910GBLCHSRD,london-overground,Barking,,,,,,,False,,TRUE,,
HUBBHO-Plat02-SB-victoria,940GZZLUBLR,victoria,,,,,,,,False,,False,,
HUBBIR-EB-tram,940GZZCRBIR,tram,,0,85,,0,50,,False,,False,,
HUBBIR-WB-tram,940GZZCRBIR,tram,,0,85,,0,50,,False,,False,,
HUBBIR-Plat01-national-rail,910GBIRKBCK,national-rail,,,,,,,,False,,False,,
HUBBKG-Plat01-WB-london-overground,910GBARKING,london-overground,Gospel Oak,,,,,,,False,,TRUE,,
HUBBKG-Plat02-EB-district|hammersmith-city,940GZZLUBKG,district,Upminster,0,85,,0,50,,False,,False,,
HUBBKG-Plat02-EB-district|hammersmith-city,940GZZLUBKG,hammersmith-city,Upminster,0,85,,0,50,,False,,False,,
HUBBKG-Plat03-WB-district|hammersmith-city,940GZZLUBKG,district,,0,85,,0,50,,False,,False,,
HUBBKG-Plat03-WB-district|hammersmith-city,940GZZLUBKG,hammersmith-city,,0,85,,0,50,,False,,False,,
HUBBKG-Plat04-EB-national-rail,910GBARKING,national-rail,,,,,,,,False,,TRUE,,
HUBBKG-Plat05-WB-national-rail,910GBARKING,national-rail,,,,,,,,False,,TRUE,,
HUBBKG-Plat06-WB-district|hammersmith-city,940GZZLUBKG,district,Earl's Court,0,85,,0,50,,False,,False,,
HUBBKG-Plat06-WB-district|hammersmith-city,940GZZLUBKG,hammersmith-city,,0,85,,0,50,,False,,False,,
HUBBKG-Plat07-EB-london-overground|national-rail,910GBARKING,london-overground,,,,,,,,False,,TRUE,,
HUBBKG-Plat07-EB-london-overground|national-rail,910GBARKING,national-rail,,,,,,,,False,,TRUE,,
HUBBKG-Plat08-WB-london-overground|national-rail,910GBARKING,london-overground,,,,,,,,False,,TRUE,,
HUBBKG-Plat08-WB-london-overground|national-rail,910GBARKING,national-rail,,,,,,,,False,,TRUE,,
HUBBRX-Plat01-NB-victoria,940GZZLUBXN,victoria,Walthamstow Central,0,85,,0,50,,TRUE,,False,,
HUBBRX-Plat02-NB-victoria,940GZZLUBXN,victoria,Walthamstow Central,0,85,,0,50,,TRUE,,False,,
HUBBRX-Plat01-NB-national-rail,910GBRIXTON,national-rail,,,,,,,,False,,False,,
HUBBRX-Plat02-SB-national-rail,910GBRIXTON,national-rail,,,,,,,,False,,False,,
HUBBSH-Plat01-NB-london-overground,910GBUSHEY,london-overground,,,,,,,,False,,False,,
HUBBSH-Plat02-SB-london-overground,910GBUSHEY,london-overground,,,,,,,,False,,False,,
HUBBSH-Plat05-NB-national-rail,910GBUSHEY,national-rail,,,,,,,,False,,False,,
HUBBSH-Plat06-SB-national-rail,910GBUSHEY,national-rail,,,,,,,,False,,False,,
HUBCAN-Plat01-SB-dlr,940GZZDLCGT,dlr,Woolwich Arsenal,0,85,,0,50,,False,,False,,
HUBCAN-Plat02-NB-dlr,940GZZDLCGT,dlr,Stratford International,0,85,,0,50,,False,,False,,
HUBCAN-Plat03-EB-dlr,940GZZDLCGT,dlr,Beckton and Woolwich Arsenal,0,85,,0,50,,False,,False,,
HUBCAN-Plat04-WB-dlr,940GZZDLCGT,dlr,Poplar,0,85,,0,50,,False,,False,,
HUBCAN-Plat05-WB-jubilee,940GZZLUCGT,jubilee,Stanmore,0,85,,0,50,,False,,False,"For level access leaving the train at Green Park or Wembley Park, please travel in the correct carriage. ",
HUBCAN-Plat06-EB-jubilee,940GZZLUCGT,jubilee,Stratford,0,85,,0,50,,False,,False,,
HUBCAW-Plat01-SB-dlr,940GZZDLCAN,dlr,,0,85,,0,50,,False,,False,,
HUBCAW-Plat01-WB-jubilee,940GZZLUCYF,jubilee,Stanmore,0,85,,0,50,,False,,False,"For level access leaving the train at Green Park or Wembley Park, please travel in the correct carriage.",
HUBCAW-Plat02-EB-jubilee,940GZZLUCYF,jubilee,Stratford,0,85,,0,50,,False,,False,,
HUBCAW-Plat02-SB-dlr,940GZZDLCAN,dlr,,0,85,,0,50,,False,,False,,
HUBCAW-Plat03-dlr,940GZZDLCAN,dlr,,0,85,,0,50,,False,,False,,
HUBCAW-Plat04-dlr,940GZZDLCAN,dlr,,0,85,,0,50,,False,,False,,
HUBCAW-Plat05-NB-dlr,940GZZDLCAN,dlr,,0,85,,0,50,,False,,False,,
HUBCAW-Plat06-NB-dlr,940GZZDLCAN,dlr,,0,85,,0,50,,False,,False,,
HUBCAW-PlatA-EB-elizabeth,910GCANWHRF,elizabeth,,,,,,,,TRUE,,FALSE,,
HUBCAW-PlatB-WB-elizabeth,910GCANWHRF,elizabeth,,,,,,,,TRUE,,FALSE,,
HUBCFO-Plat01-WB-metropolitan,940GZZLUCAL,metropolitan,Chesham,,,,,,,TRUE,8 car trains: cars 4 (3rd door) and 5 (1st door),TRUE,Use the Station Approach entrance for northbound platform. Step-free platform interchange requires a 360m journey via the street,
HUBCFO-Plat02-EB-metropolitan,940GZZLUCAL,metropolitan,Aldgate,,,,,,,TRUE,8 car trains: cars 4 (3rd door) and 5 (1st door),TRUE,Use the Bedford Avenue entrance for southbound platform. Step-free platform interchange requires a 360m journey via the street,
HUBCFO-Plat03-WB-metropolitan,940GZZLUCAL,metropolitan,,,,,,,,False,,False,,
HUBCHX-Plat01-NB-bakerloo,940GZZLUCHX,bakerloo,,,,,,,,False,,False,,
HUBCHX-Plat02-SB-bakerloo,940GZZLUCHX,bakerloo,,,,,,,,False,,False,,
HUBCHX-Plat05-NB-northern,940GZZLUCHX,northern,,,,,,,,False,,False,,
HUBCHX-Plat06-SB-northern,940GZZLUCHX,northern,,,,,,,,False,,False,,
HUBCHX-Plat01-SB-national-rail,910GCHRX,national-rail,,,,,,,,False,,TRUE,,
HUBCHX-Plat02-SB-national-rail,910GCHRX,national-rail,,,,,,,,False,,TRUE,,
HUBCHX-Plat03-SB-national-rail,910GCHRX,national-rail,,,,,,,,False,,TRUE,,
HUBCHX-Plat04-SB-national-rail,910GCHRX,national-rail,,,,,,,,False,,TRUE,,
HUBCHX-Plat05-SB-national-rail,910GCHRX,national-rail,,,,,,,,False,,TRUE,,
HUBCHX-Plat06-SB-national-rail,910GCHRX,national-rail,,,,,,,,False,,TRUE,,
HUBCLJ-Plat01-EB-london-overground,910GCLPHMJ1,london-overground,Stratford via Willesden Junction,,,,,,,False,,TRUE,,
HUBCLJ-Plat02-EB-london-overground,910GCLPHMJ1,london-overground,Highbury & Islington via Canada Water,,,,,,,False,,TRUE,,
HUBCLW-Plat01-NB-metropolitan,940GZZLUCYD,metropolitan,Amersham and Chesham,,,,,,,TRUE,8 car trains: cars 4 (3rd door) and 5 (1st door),TRUE,,
HUBCLW-Plat02-SB-metropolitan,940GZZLUCYD,metropolitan,Liverpool Street,,,,,,,TRUE,8 car trains: cars 4 (3rd door) and 5 (1st door),TRUE,,
HUBCST-Plat01-WB-circle|district,940GZZLUCST,circle,Westminster,0,95,,0,174,,False,,TRUE,,
HUBCST-Plat01-WB-circle|district,940GZZLUCST,district,Westminster,0,95,,0,174,,False,,TRUE,,
HUBCST-Plat02-EB-circle|district,940GZZLUCST,circle,,,,,,,,False,,False,,
HUBCST-Plat02-EB-circle|district,940GZZLUCST,district,,,,,,,,False,,False,,
HUBCST-Plat01-SB-national-rail,910GCANONST,national-rail,,,,,,,,False,,TRUE,,
HUBCST-Plat02-SB-national-rail,910GCANONST,national-rail,,,,,,,,False,,TRUE,,
HUBCST-Plat03-SB-national-rail,910GCANONST,national-rail,,,,,,,,False,,TRUE,,
HUBCST-Plat04-SB-national-rail,910GCANONST,national-rail,,,,,,,,False,,TRUE,,
HUBCST-Plat05-SB-national-rail,910GCANONST,national-rail,,,,,,,,False,,TRUE,,
HUBCST-Plat06-SB-national-rail,910GCANONST,national-rail,,,,,,,,False,,TRUE,,
HUBCST-Plat07-SB-national-rail,910GCANONST,national-rail,,,,,,,,False,,TRUE,,
HUBCUT-Plat01-SB-dlr,940GZZDLCUT,dlr,Lewisham,0,85,,0,50,,False,,False,,
HUBCUT-Plat02-NB-dlr,940GZZDLCUT,dlr,Canary Wharf,0,85,,0,50,,False,,False,,
HUBCYP-Plat03-NB-london-overground,910GCRYSTLP,london-overground,Highbury & Islington,,,,,,,False,,TRUE,,
HUBCYP-Plat05-NB-london-overground,910GCRYSTLP,london-overground,Highbury & Islington,,,,,,,False,,TRUE,,
HUBEAL-Plat01-WB-elizabeth,910GEALINGB,elizabeth,,,,,,,,False,,TRUE,,
HUBEAL-Plat02-EB-elizabeth,910GEALINGB,elizabeth,,,,,,,,False,,TRUE,,
HUBEAL-Plat03-WB-elizabeth,910GEALINGB,elizabeth,,,,,,,,False,,TRUE,,
HUBEAL-Plat04-EB-elizabeth,910GEALINGB,elizabeth,,,,,,,,False,,TRUE,,
HUBEAL-Plat05-EB-central,940GZZLUEBY,central,Epping,97,113,,213,240,,False,,TRUE,,
HUBEAL-Plat06-EB-central,940GZZLUEBY,central,Epping,97,113,,213,240,,False,,TRUE,,
HUBEAL-Plat07-EB-district,940GZZLUEBY,district,,0,85,,0,50,,TRUE,,False,,
HUBEAL-Plat08-EB-district,940GZZLUEBY,district,,0,85,,0,50,,TRUE,,False,,
HUBEAL-Plat09-EB-district,940GZZLUEBY,district,,0,85,,0,50,,TRUE,,False,,
HUBECY-EB-tram,940GZZCRECR,tram,,0,85,,0,50,,False,,False,,
HUBECY-Plat01-NB-thameslink,910GECROYDN,thameslink,,,,,,,,False,,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBECY-Plat02-NB-thameslink,910GECROYDN,thameslink,,,,,,,,False,,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBECY-Plat03-SB-thameslink,910GECROYDN,thameslink,,,,,,,,False,,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBECY-Plat04-NB-thameslink,910GECROYDN,thameslink,,,,,,,,False,,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBECY-Plat05-SB-thameslink,910GECROYDN,thameslink,,,,,,,,False,,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBECY-Plat06-SB-thameslink,910GECROYDN,thameslink,,,,,,,,False,,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBECY-WB-tram,940GZZCRECR,tram,,0,85,,0,50,,TRUE,,FALSE,,
HUBELM-WB-tram,940GZZCRELM,tram,,0,85,,0,50,,TRUE,,FALSE,,
HUBEPH-Plat01-NB-northern,940GZZLUEAC,northern,,,,,,,,False,,False,,
HUBEPH-Plat01-NB-thameslink,910GELPHNAC,thameslink,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBEPH-Plat02-SB-northern,940GZZLUEAC,northern,Morden,0,85,,0,50,,TRUE,,False,,
HUBEPH-Plat02-SB-thameslink,910GELPHNAC,thameslink,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBEPH-Plat03-NB-bakerloo,940GZZLUEAC,bakerloo,,,,,,,,False,,False,,
HUBEPH-Plat03-NB-thameslink,910GELPHNAC,thameslink,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBEPH-Plat04-NB-bakerloo,940GZZLUEAC,bakerloo,,,,,,,,False,,False,,
HUBEPH-Plat04-SB-thameslink,910GELPHNAC,thameslink,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBEUS-Plat01-NB-northern,940GZZLUEUS,northern,,,,,,,,False,,False,,
HUBEUS-Plat02-SB-northern,940GZZLUEUS,northern,,,,,,,,False,,False,,
HUBEUS-Plat03-NB-northern,940GZZLUEUS,northern,Camden Town,0,85,,0,50,,TRUE,2 centre doors on car 5,False,,
HUBEUS-Plat04-NB-victoria,940GZZLUEUS,victoria,Tottenham Hale,0,85,,0,50,,TRUE,"Both sets of double doors on cars 4 and 5, plus the 2 single doors in between (on the car 4/5 join).",False,,
HUBEUS-Plat05-SB-victoria,940GZZLUEUS,victoria,Brixton,0,85,,0,50,,TRUE,"Both sets of double doors on cars 4 and 5, plus the 2 single doors in between (on the car 4/5 join).",False,,
HUBEUS-Plat06-SB-northern,940GZZLUEUS,northern,Morden via London Bridge,0,85,,0,50,,TRUE,2 centre doors on car 2,False,,
HUBEUS-Plat09-NB-london-overground,910GEUSTON,london-overground,Watford Junction,,,,,,,False,,TRUE,,
HUBEUS-Plat10-NB-london-overground,910GEUSTON,london-overground,Watford Junction,,,,,,,False,,TRUE,,
HUBFPK-Plat01-EB-piccadilly,940GZZLUFPK,piccadilly,Oakwood,0,85,,0,50,,TRUE,2 centre doors on car 5,False,,
HUBFPK-Plat02-NB-victoria,940GZZLUFPK,victoria,Tottenham Hale,0,85,,0,50,,TRUE,"Both sets of double doors on cars 4 and 5, plus the 2 single doors in between (on the car 4/5 join)",False,,
HUBFPK-Plat02-SB-thameslink,910GFNPK,thameslink,,,,,,,,False,,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBFPK-Plat03-WB-piccadilly,940GZZLUFPK,piccadilly,Acton Town,0,85,,0,50,,TRUE,2 centre doors on car 5,False,,
HUBFPK-Plat04-SB-victoria,940GZZLUFPK,victoria,Brixton,0,85,,0,50,,TRUE,"Both sets of double doors on cars 4 and 5, plus the 2 single doors in between (on the car 4/5 join)",False,,
HUBFPK-Plat07-NB-thameslink,910GFNPK,thameslink,,,,,,,,False,,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBGFD-Plat01-WB-central,940GZZLUGFD,central,West Ruislip,0,123,,0,207,,False,,TRUE,,
HUBGFD-Plat02-EB-national-rail,910GGFORD,national-rail,,,,,,,,False,,TRUE,,
HUBGFD-Plat03-EB-central,940GZZLUGFD,central,Liverpool Street,0,140,,0,173,,False,,TRUE,,
HUBGNW-Plat01-EB-national-rail,910GGNWH,national-rail,,,,,,,,False,,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBGNW-Plat02-WB-national-rail,910GGNWH,national-rail,,,,,,,,False,,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBGNW-Plat03-NB-dlr,940GZZDLGRE,dlr,Canary Wharf,0,85,,0,50,,False,,False,,
HUBGNW-Plat04-SB-dlr,940GZZDLGRE,dlr,Lewisham,0,85,,0,50,,False,,False,,
HUBGUN-Plat01-WB-district|london-overground,940GZZLUGBY,district,Richmond,0,157,,0,193,,False,,TRUE,,
HUBGUN-Plat01-WB-district|london-overground,910GGNRSBRY,london-overground,Richmond,,,,,,,False,,TRUE,,
HUBGUN-Plat02-EB-district|london-overground,940GZZLUGBY,district,Earl's Court,0,113,,0,200,,False,,TRUE,,
HUBGUN-Plat02-EB-district|london-overground,910GGNRSBRY,london-overground,Stratford,,,,,,,False,,TRUE,,
HUBH13-Plat01-WB-piccadilly,940GZZLUHRC,piccadilly,Heathrow Terminal 5,0,85,,0,50,,TRUE,2 centre doors on car 2,False,,
HUBH13-Plat01-WB-elizabeth,910GHTRWAPT,elizabeth,Heathrow Terminal 4,0,85,,0,50,,TRUE,,FALSE,,
HUBH13-Plat02-EB-piccadilly,940GZZLUHRC,piccadilly,Oakwood,0,85,,0,50,,TRUE,2 centre doors on car 5,False,,
HUBH13-Plat02-EB-elizabeth,910GHTRWAPT,elizabeth,Paddington,0,85,,0,50,,TRUE,,FALSE,,
HUBHDN-Plat01-SB-bakerloo|london-overground,910GHARLSDN,london-overground,,,,,,,,False,,False,,
HUBHDN-Plat01-SB-bakerloo|london-overground,940GZZLUHSN,bakerloo,,,,,,,,False,,False,,
HUBHDN-Plat02-NB-bakerloo|london-overground,910GHARLSDN,london-overground,,,,,,,,False,,False,,
HUBHDN-Plat02-NB-bakerloo|london-overground,940GZZLUHSN,bakerloo,,,,,,,,False,,False,,
HUBHHY-Plat01-SB-london-overground,910GHGHI,london-overground,Clapham Junction and Crystal Palace,,,,,,,False,,TRUE,,
HUBHHY-Plat02-SB-london-overground,910GHGHI,london-overground,Clapham Junction and Crystal Palace,,,,,,,False,,TRUE,,
HUBHHY-Plat03-NB-victoria,940GZZLUHAI,victoria,Tottenham Hale,0,85,,0,50,,False,"Both sets of double doors on cars 4 and 5, plus the 2 single doors in between (on the car 4/5 join)",False,,
HUBHHY-Plat05-SB-victoria,940GZZLUHAI,victoria,Brixton,0,85,,0,50,,False,"Both sets of double doors on cars 4 and 5, plus the 2 single doors in between (on the car 4/5 join)",False,,
HUBHHY-Plat07-WB-london-overground,910GHGHI,london-overground,Richmond and Clapham Junction,,,,,,,False,,TRUE,,
HUBHHY-Plat08-EB-london-overground,910GHGHI,london-overground,Stratford,,,,,,,False,,TRUE,,
HUBHMS-Plat01-EB-circle|hammersmith-city,940GZZLUHSC,circle,Liverpool Street,0,85,,0,50,,TRUE,,False,,
HUBHMS-Plat01-EB-circle|hammersmith-city,940GZZLUHSC,hammersmith-city,Liverpool Street,0,85,,0,50,,TRUE,,False,,
HUBHMS-Plat01-WB-district,940GZZLUHSD,district,Turnham Green,0,85,,0,50,,TRUE,,False,,
HUBHMS-Plat02-EB-circle|hammersmith-city,940GZZLUHSC,circle,Liverpool Street,0,85,,0,50,,TRUE,,False,,
HUBHMS-Plat02-EB-circle|hammersmith-city,940GZZLUHSC,hammersmith-city,Liverpool Street,0,85,,0,50,,TRUE,,False,,
HUBHMS-Plat02-WB-piccadilly,940GZZLUHSD,piccadilly,Acton Town,0,102,,0,187,,False,,TRUE,,
HUBHMS-Plat03-EB-circle|hammersmith-city,940GZZLUHSC,circle,Liverpool Street,0,85,,0,50,,TRUE,,False,,
HUBHMS-Plat03-EB-circle|hammersmith-city,940GZZLUHSC,hammersmith-city,Liverpool Street,0,85,,0,50,,TRUE,,False,,
HUBHMS-Plat03-EB-piccadilly,940GZZLUHSD,piccadilly,Oakwood,0,110,,0,179,,False,,TRUE,,
HUBHMS-Plat04-EB-district,940GZZLUHSD,district,Earl's Court,0,85,,0,50,,TRUE,,False,,
HUBHOH-Plat01-NB-metropolitan|national-rail,940GZZLUHOH,metropolitan,,0,85,,0,50,,TRUE,,False,,
HUBHOH-Plat01-NB-metropolitan|national-rail,910GHAROOTH,national-rail,,,,,,,,False,,False,,
HUBHOH-Plat02-SB-national-rail,910GHAROOTH,national-rail,,,,,,,,False,,False,,
HUBHOH-Plat03-NB-metropolitan,940GZZLUHOH,metropolitan,,0,85,,0,50,,TRUE,,False,,
HUBHOH-Plat04-NB-metropolitan,940GZZLUHOH,metropolitan,,0,85,,0,50,,TRUE,,False,,
HUBHOH-Plat05-SB-metropolitan,940GZZLUHOH,metropolitan,,0,85,,0,50,,TRUE,,False,,
HUBHOH-Plat06-SB-metropolitan,940GZZLUHOH,metropolitan,,0,85,,0,50,,TRUE,,False,,
HUBHRW-Plat01-NB-bakerloo|london-overground,940GZZLUHAW,bakerloo,Harrow & Wealdstone,,,,,,,False,,TRUE,,
HUBHRW-Plat01-NB-bakerloo|london-overground,910GHROW,london-overground,Watford Junction,0,28,,0,151,,False,,TRUE,,
HUBHRW-Plat02-SB-bakerloo|london-overground,940GZZLUHAW,bakerloo,Oxford Circus,0,60,,0,217,,False,,TRUE,,
HUBHRW-Plat02-SB-bakerloo|london-overground,910GHROW,london-overground,Euston,0,8,,0,168,,False,,TRUE,,
HUBHX4-Plat01-WB-elizabeth,910GHTRWTM4,elizabeth,,,,,,,,TRUE,,FALSE,,
HUBHX4-Plat02-WB-elizabeth,910GHTRWTM4,elizabeth,,,,,,,,TRUE,,FALSE,,
HUBHX4-Plat01-EB-piccadilly,9400GZLUHR41,piccadilly,,0,85,,0,50,,TRUE,,FALSE,,
HUBHX5-Plat03-EB-elizabeth,910GHTRWTM5,elizabeth,,,,,,,,False,,FALSE,,
HUBHX5-Plat04-EB-elizabeth,910GHTRWTM5,elizabeth,,,,,,,,False,,FALSE,,
HUBHX5-Plat05-EB-piccadilly,940GZZLUHR5,piccadilly,Oakwood,,,94,,,22,False,2 centre doors on car 5,TRUE,,
HUBHX5-Plat06-EB-piccadilly,940GZZLUHR5,piccadilly,Oakwood,,,94,,,22,False,2 centre doors on car 5,TRUE,,
HUBIMP-Plat01-SB-london-overground,910GCSEAH,london-overground,Clapham Junction,,,,,,,False,,TRUE,,
HUBIMP-Plat02-NB-london-overground,910GCSEAH,london-overground,Stratford,,,,,,,False,,TRUE,,
910GKNGX-Plat00-NB-national-rail,910GKNGX,national-rail,,,,,,,,False,,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",Kings Cross
910GKNGX-Plat01-NB-national-rail,910GKNGX,national-rail,,,,,,,,False,,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",Kings Cross
HUBKGX-Plat01-WB-circle|hammersmith-city|metropolitan,940GZZLUKSX,circle,Edgware Road,0,85,,0,50,,TRUE,,False,,
HUBKGX-Plat01-WB-circle|hammersmith-city|metropolitan,940GZZLUKSX,hammersmith-city,Hammersmith,0,85,,0,50,,TRUE,,False,,
HUBKGX-Plat01-WB-circle|hammersmith-city|metropolitan,940GZZLUKSX,metropolitan,"Amersham, Chesham, Uxbridge and Watford",0,85,,0,50,,TRUE,,False,,
HUBKGX-Plat02-EB-circle|hammersmith-city|metropolitan,940GZZLUKSX,circle,Liverpool Street,0,85,,0,50,,TRUE,,False,,
HUBKGX-Plat02-EB-circle|hammersmith-city|metropolitan,940GZZLUKSX,hammersmith-city,Liverpool Street,0,85,,0,50,,TRUE,,False,,
HUBKGX-Plat02-EB-circle|hammersmith-city|metropolitan,940GZZLUKSX,metropolitan,Liverpool Street,0,85,,0,50,,TRUE,,False,,
910GKNGX-Plat02-NB-national-rail,910GKNGX,national-rail,,,,,,,,False,,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",Kings Cross
910GKNGX-Plat03-NB-national-rail,910GKNGX,national-rail,,,,,,,,False,,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",Kings Cross
HUBKGX-Plat03-NB-victoria,940GZZLUKSX,victoria,Tottenham Hale,0,85,,0,50,,TRUE,,False,,
910GKNGX-Plat04-NB-national-rail,910GKNGX,national-rail,,,,,,,,False,,TRUE,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",Kings Cross
HUBKGX-Plat04-SB-victoria,940GZZLUKSX,victoria,Brixton,0,85,,0,50,,TRUE,,False,,
