pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional
910GWHMPSTM-Outside-910GWHMPSTM-1001330-EntW-7-same_level,910GWHMPSTM-Outside,910GWHMPSTM-1001330-EntW-7,1,1
910GWHMPSTM-Outside-910GWHMPSTM-Plat01-SB-thameslink-same_level,910GWHMPSTM-Outside,910GWHMPSTM-Plat01-SB-thameslink,1,1
910GWHMPSTM-Outside-910GWHMPSTM-Plat02-NB-thameslink-same_level,910GWHMPSTM-Outside,910GWHMPSTM-Plat02-NB-thameslink,1,1
910GWHMPSTM-Outside-910GWHMPSTM-Plat03-SB-thameslink-same_level,910GWHMPSTM-Outside,910GWHMPSTM-Plat03-SB-thameslink,1,1
910GWHMPSTM-Outside-910GWHMPSTM-Plat04-NB-thameslink-same_level,910GWHMPSTM-Outside,910GWHMPSTM-Plat04-NB-thameslink,1,1
910GWIMLCHS-1001339-Bus-1-910GWIMLCHS-1001339-Entr-3-same_level,910GWIMLCHS-1001339-Bus-1,910GWIMLCHS-1001339-Entr-3,1,1
910GWLTHQRD-1001308-Entr-2-910GWLTHQRD-1001308-RLY-4-same_level,910GWLTHQRD-1001308-Entr-2,910GWLTHQRD-1001308-RLY-4,1,1
910GWLTHQRD-1001308-RLY-4-910GWLTHQRD-1001308-RPL-N-1-ramp,910GWLTHQRD-1001308-RLY-4,910GWLTHQRD-1001308-RPL-N-1,1,1
910GWLTHQRD-1001308-RLY-4-910GWLTHQRD-1001308-RPL-S-3-ramp,910GWLTHQRD-1001308-RLY-4,910GWLTHQRD-1001308-RPL-S-3,1,1
910GWLTHQRD-Outside-910GWLTHQRD-Plat01-WB-london-overground-same_level,910GWLTHQRD-Outside,910GWLTHQRD-Plat01-WB-london-overground,1,1
910GWLTHQRD-Outside-910GWLTHQRD-Plat02-EB-london-overground-same_level,910GWLTHQRD-Outside,910GWLTHQRD-Plat02-EB-london-overground,1,1
910GWLTHQRD-Plat01-WB-london-overground-910GWLTHQRD-Plat02-EB-london-overground-same_level,910GWLTHQRD-Plat01-WB-london-overground,910GWLTHQRD-Plat02-EB-london-overground,1,1
910GWNDSWRD-1001310-Bus-1-910GWNDSWRD-1001310-BUSZZ-4-same_level,910GWNDSWRD-1001310-Bus-1,910GWNDSWRD-1001310-BUSZZ-4,1,1
910GWNDSWRD-1001310-Bus-1-910GWNDSWRD-1001310-Entr-3-same_level,910GWNDSWRD-1001310-Bus-1,910GWNDSWRD-1001310-Entr-3,1,1
910GWNDSWRD-1001310-BUSZZ-4-910GWNDSWRD-1001310-Entr-3-same_level,910GWNDSWRD-1001310-BUSZZ-4,910GWNDSWRD-1001310-Entr-3,1,1
910GWNDSWRD-1001310-RLY-5-910GWNDSWRD-1001310-RPL-2-same_level,910GWNDSWRD-1001310-RLY-5,910GWNDSWRD-1001310-RPL-2,1,1
910GWNSTDPK-1001312-Bus-1-910GWNSTDPK-1001312-Entr-3-same_level,910GWNSTDPK-1001312-Bus-1,910GWNSTDPK-1001312-Entr-3,1,1
910GWOLWXR-1002162-BH-3-910GWOLWXR-1002162-EL EB-1-lift-910GWOLWXR-Lift-1,910GWOLWXR-1002162-BH-3,910GWOLWXR-1002162-EL EB-1,5,1
910GWOLWXR-1002162-BH-3-910GWOLWXR-1002162-EL WB-4-lift-910GWOLWXR-Lift-1,910GWOLWXR-1002162-BH-3,910GWOLWXR-1002162-EL WB-4,5,1
910GWOLWXR-1002162-BH-3-910GWOLWXR-1002162-Ent-2-same_level,910GWOLWXR-1002162-BH-3,910GWOLWXR-1002162-Ent-2,1,1
910GWOLWXR-1002162-Bus-6-910GWOLWXR-1002162-Ent-2-same_level,910GWOLWXR-1002162-Bus-6,910GWOLWXR-1002162-Ent-2,1,1
910GWOLWXR-Outside-910GWOLWXR-1002162-Ent-2-same_level,910GWOLWXR-Outside,910GWOLWXR-1002162-Ent-2,1,1
910GWOLWXR-PlatA-EB-elizabeth-910GWOLWXR-1002162-EL EB-1-same_level,910GWOLWXR-PlatA-EB-elizabeth,910GWOLWXR-1002162-EL EB-1,1,1
910GWOLWXR-PlatB-WB-elizabeth-910GWOLWXR-1002162-EL WB-4-same_level,910GWOLWXR-PlatB-WB-elizabeth,910GWOLWXR-1002162-EL WB-4,1,1
910GWSUTTON-1001333-BUS-3-910GWSUTTON-1001333-Entr-2-same_level,910GWSUTTON-1001333-BUS-3,910GWSUTTON-1001333-Entr-2,1,1
940GZZALGWP-1020079-MET-2-940GZZALGWP-1020079-PLT-3-same_level,940GZZALGWP-1020079-MET-2,940GZZALGWP-1020079-PLT-3,1,1
940GZZALGWP-NB-london-cable-car-940GZZALGWP-Outside-same_level,940GZZALGWP-NB-london-cable-car,940GZZALGWP-Outside,1,1
940GZZALRDK-1020078-Bus-4-940GZZALRDK-1020078-TMU-1-same_level,940GZZALRDK-1020078-Bus-4,940GZZALRDK-1020078-TMU-1,1,1
940GZZALRDK-1020078-MET-2-940GZZALRDK-1020078-PLT-3-same_level,940GZZALRDK-1020078-MET-2,940GZZALRDK-1020078-PLT-3,1,1
940GZZALRDK-Outside-940GZZALRDK-SB-london-cable-car-same_level,940GZZALRDK-Outside,940GZZALRDK-SB-london-cable-car,1,1
940GZZBPSUST-1002195-BH-2-940GZZBPSUST-1002195-Ent-1-same_level,940GZZBPSUST-1002195-BH-2,940GZZBPSUST-1002195-Ent-1,1,1
940GZZBPSUST-1002195-BH-2-940GZZBPSUST-1002195-Lan-3-lift-940GZZBPSUST-Lift-1,940GZZBPSUST-1002195-BH-2,940GZZBPSUST-1002195-Lan-3,5,1
940GZZBPSUST-1002195-Bus-6-940GZZBPSUST-1002195-Ent-1-same_level,940GZZBPSUST-1002195-Bus-6,940GZZBPSUST-1002195-Ent-1,1,1
940GZZBPSUST-1002195-Lan-3-940GZZBPSUST-1002195-P1-4-lift-940GZZBPSUST-Lift-2,940GZZBPSUST-1002195-Lan-3,940GZZBPSUST-1002195-P1-4,5,1
940GZZBPSUST-1002195-Lan-3-940GZZBPSUST-1002195-P2-5-lift-940GZZBPSUST-Lift-2,940GZZBPSUST-1002195-Lan-3,940GZZBPSUST-1002195-P2-5,5,1
940GZZBPSUST-1002195-P1-4-940GZZBPSUST-Plat01-NB-northern-same_level,940GZZBPSUST-1002195-P1-4,940GZZBPSUST-Plat01-NB-northern,1,1
940GZZBPSUST-1002195-P2-5-940GZZBPSUST-Plat02-NB-northern-same_level,940GZZBPSUST-1002195-P2-5,940GZZBPSUST-Plat02-NB-northern,1,1
940GZZBPSUST-Outside-940GZZBPSUST-1002195-Ent-1-same_level,940GZZBPSUST-Outside,940GZZBPSUST-1002195-Ent-1,1,1
940GZZBPSUST-Plat01-NB-northern-940GZZBPSUST-Plat02-NB-northern-same_level,940GZZBPSUST-Plat01-NB-northern,940GZZBPSUST-Plat02-NB-northern,1,1
940GZZCRADD-1002002-Bus-1-940GZZCRADD-1002002-ENTN-3-same_level,940GZZCRADD-1002002-Bus-1,940GZZCRADD-1002002-ENTN-3,1,1
940GZZCRADD-1002002-ENTN-3-940GZZCRADD-1002002-Tram-2-same_level,940GZZCRADD-1002002-ENTN-3,940GZZCRADD-1002002-Tram-2,1,1
940GZZCRADD-1002002-ENTS-4-940GZZCRADD-1002002-Tram-2-same_level,940GZZCRADD-1002002-ENTS-4,940GZZCRADD-1002002-Tram-2,1,1
940GZZCRADD-EB-tram-940GZZCRADD-Outside-same_level,940GZZCRADD-EB-tram,940GZZCRADD-Outside,1,1
940GZZCRADD-EB-tram-940GZZCRADD-WB-tram-same_level,940GZZCRADD-EB-tram,940GZZCRADD-WB-tram,1,1
940GZZCRADD-Outside-940GZZCRADD-WB-tram-same_level,940GZZCRADD-Outside,940GZZCRADD-WB-tram,1,1
940GZZCRADV-1002001-ENT-1-940GZZCRADV-1002001-Tram-2-same_level,940GZZCRADV-1002001-ENT-1,940GZZCRADV-1002001-Tram-2,1,1
940GZZCRADV-EB-tram-940GZZCRADV-Outside-same_level,940GZZCRADV-EB-tram,940GZZCRADV-Outside,1,1
940GZZCRADV-EB-tram-940GZZCRADV-WB-tram-same_level,940GZZCRADV-EB-tram,940GZZCRADV-WB-tram,1,1
940GZZCRADV-Outside-940GZZCRADV-WB-tram-same_level,940GZZCRADV-Outside,940GZZCRADV-WB-tram,1,1
940GZZCRAMP-1002004-ENTE-1-940GZZCRAMP-1002004-Tram-2-same_level,940GZZCRAMP-1002004-ENTE-1,940GZZCRAMP-1002004-Tram-2,1,1
940GZZCRAMP-1002004-ENTW-3-940GZZCRAMP-1002004-Tram-2-same_level,940GZZCRAMP-1002004-ENTW-3,940GZZCRAMP-1002004-Tram-2,1,1
940GZZCRAMP-EB-tram-940GZZCRAMP-Outside-same_level,940GZZCRAMP-EB-tram,940GZZCRAMP-Outside,1,1
940GZZCRAMP-EB-tram-940GZZCRAMP-WB-tram-same_level,940GZZCRAMP-EB-tram,940GZZCRAMP-WB-tram,1,1
940GZZCRAMP-Outside-940GZZCRAMP-WB-tram-same_level,940GZZCRAMP-Outside,940GZZCRAMP-WB-tram,1,1
940GZZCRARA-1002005-Bus-1-940GZZCRARA-1002005-ENTE-3-same_level,940GZZCRARA-1002005-Bus-1,940GZZCRARA-1002005-ENTE-3,1,1
940GZZCRARA-1002005-Bus-1-940GZZCRARA-1002005-Tram-2-same_level,940GZZCRARA-1002005-Bus-1,940GZZCRARA-1002005-Tram-2,1,1
940GZZCRARA-1002005-ENTE-3-940GZZCRARA-1002005-Tram-2-same_level,940GZZCRARA-1002005-ENTE-3,940GZZCRARA-1002005-Tram-2,1,1
940GZZCRARA-1002005-ENTW-4-940GZZCRARA-1002005-Tram-2-same_level,940GZZCRARA-1002005-ENTW-4,940GZZCRARA-1002005-Tram-2,1,1
940GZZCRARA-EB-tram-940GZZCRARA-Outside-same_level,940GZZCRARA-EB-tram,940GZZCRARA-Outside,1,1
940GZZCRARA-EB-tram-940GZZCRARA-WB-tram-same_level,940GZZCRARA-EB-tram,940GZZCRARA-WB-tram,1,1
940GZZCRARA-Outside-940GZZCRARA-WB-tram-same_level,940GZZCRARA-Outside,940GZZCRARA-WB-tram,1,1
940GZZCRAVE-1002006-ENT-1-940GZZCRAVE-1002006-TRAM-2-same_level,940GZZCRAVE-1002006-ENT-1,940GZZCRAVE-1002006-TRAM-2,1,1
940GZZCRAVE-EB-tram-940GZZCRAVE-Outside-same_level,940GZZCRAVE-EB-tram,940GZZCRAVE-Outside,1,1
940GZZCRAVE-EB-tram-940GZZCRAVE-WB-tram-same_level,940GZZCRAVE-EB-tram,940GZZCRAVE-WB-tram,1,1
940GZZCRAVE-Outside-940GZZCRAVE-WB-tram-same_level,940GZZCRAVE-Outside,940GZZCRAVE-WB-tram,1,1
940GZZCRBED-1002013-Bus-1-940GZZCRBED-1002013-ENT-3-same_level,940GZZCRBED-1002013-Bus-1,940GZZCRBED-1002013-ENT-3,1,1
940GZZCRBED-1002013-Bus-1-940GZZCRBED-1002013-Tram-2-same_level,940GZZCRBED-1002013-Bus-1,940GZZCRBED-1002013-Tram-2,1,1
940GZZCRBED-1002013-ENT-3-940GZZCRBED-1002013-Tram-2-same_level,940GZZCRBED-1002013-ENT-3,940GZZCRBED-1002013-Tram-2,1,1
940GZZCRBED-EB-tram-940GZZCRBED-Outside-same_level,940GZZCRBED-EB-tram,940GZZCRBED-Outside,1,1
940GZZCRBED-EB-tram-940GZZCRBED-WB-tram-same_level,940GZZCRBED-EB-tram,940GZZCRBED-WB-tram,1,1
940GZZCRBED-Outside-940GZZCRBED-WB-tram-same_level,940GZZCRBED-Outside,940GZZCRBED-WB-tram,1,1
940GZZCRBGV-1002014-BUS-1-940GZZCRBGV-1002014-ENTS-4-same_level,940GZZCRBGV-1002014-BUS-1,940GZZCRBGV-1002014-ENTS-4,1,1
940GZZCRBGV-1002014-BUS-1-940GZZCRBGV-1002014-TRAM-2-same_level,940GZZCRBGV-1002014-BUS-1,940GZZCRBGV-1002014-TRAM-2,1,1
940GZZCRBGV-1002014-ENTN-3-940GZZCRBGV-1002014-TRAM-2-same_level,940GZZCRBGV-1002014-ENTN-3,940GZZCRBGV-1002014-TRAM-2,1,1
940GZZCRBGV-1002014-ENTS-4-940GZZCRBGV-1002014-TRAM-2-same_level,940GZZCRBGV-1002014-ENTS-4,940GZZCRBGV-1002014-TRAM-2,1,1
940GZZCRBGV-EB-tram-940GZZCRBGV-Outside-same_level,940GZZCRBGV-EB-tram,940GZZCRBGV-Outside,1,1
940GZZCRBGV-EB-tram-940GZZCRBGV-WB-tram-same_level,940GZZCRBGV-EB-tram,940GZZCRBGV-WB-tram,1,1
940GZZCRBGV-Outside-940GZZCRBGV-WB-tram-same_level,940GZZCRBGV-Outside,940GZZCRBGV-WB-tram,1,1
940GZZCRBLA-1002017-Bus-1-940GZZCRBLA-1002017-Tram-2-same_level,940GZZCRBLA-1002017-Bus-1,940GZZCRBLA-1002017-Tram-2,1,1
940GZZCRBLA-1002017-ENT-3-940GZZCRBLA-1002017-Tram-2-same_level,940GZZCRBLA-1002017-ENT-3,940GZZCRBLA-1002017-Tram-2,1,1
940GZZCRBLA-EB-tram-940GZZCRBLA-Outside-same_level,940GZZCRBLA-EB-tram,940GZZCRBLA-Outside,1,1
940GZZCRBLA-EB-tram-940GZZCRBLA-WB-tram-same_level,940GZZCRBLA-EB-tram,940GZZCRBLA-WB-tram,1,1
940GZZCRBLA-Outside-940GZZCRBLA-WB-tram-same_level,940GZZCRBLA-Outside,940GZZCRBLA-WB-tram,1,1
940GZZCRBRD-1002010-Bus-1-940GZZCRBRD-1002010-ENT-3-same_level,940GZZCRBRD-1002010-Bus-1,940GZZCRBRD-1002010-ENT-3,1,1
940GZZCRBRD-1002010-Bus-1-940GZZCRBRD-1002010-Tram-2-same_level,940GZZCRBRD-1002010-Bus-1,940GZZCRBRD-1002010-Tram-2,1,1
940GZZCRBRD-1002010-ENT-3-940GZZCRBRD-1002010-Tram-2-same_level,940GZZCRBRD-1002010-ENT-3,940GZZCRBRD-1002010-Tram-2,1,1
940GZZCRBRD-EB-tram-940GZZCRBRD-Outside-same_level,940GZZCRBRD-EB-tram,940GZZCRBRD-Outside,1,1
940GZZCRBRD-EB-tram-940GZZCRBRD-WB-tram-same_level,940GZZCRBRD-EB-tram,940GZZCRBRD-WB-tram,1,1
940GZZCRBRD-Outside-940GZZCRBRD-WB-tram-same_level,940GZZCRBRD-Outside,940GZZCRBRD-WB-tram,1,1
940GZZCRCEN-1002040-ENT-2-940GZZCRCEN-1002040-Tram-1-same_level,940GZZCRCEN-1002040-ENT-2,940GZZCRCEN-1002040-Tram-1,1,1
940GZZCRCEN-Outside-940GZZCRCEN-WB-tram-same_level,940GZZCRCEN-Outside,940GZZCRCEN-WB-tram,1,1
940GZZCRCHR-1002023-Bus-1-940GZZCRCHR-1002023-ENT-3-same_level,940GZZCRCHR-1002023-Bus-1,940GZZCRCHR-1002023-ENT-3,1,1
940GZZCRCHR-1002023-Bus-1-940GZZCRCHR-1002023-Tram-2-same_level,940GZZCRCHR-1002023-Bus-1,940GZZCRCHR-1002023-Tram-2,1,1
940GZZCRCHR-1002023-ENT-3-940GZZCRCHR-1002023-Tram-2-same_level,940GZZCRCHR-1002023-ENT-3,940GZZCRCHR-1002023-Tram-2,1,1
940GZZCRCHR-Outside-940GZZCRCHR-WB-tram-same_level,940GZZCRCHR-Outside,940GZZCRCHR-WB-tram,1,1
940GZZCRCOO-1002024-Bus-1-940GZZCRCOO-1002024-CLB-3-same_level,940GZZCRCOO-1002024-Bus-1,940GZZCRCOO-1002024-CLB-3,1,1
940GZZCRCOO-1002024-Bus-1-940GZZCRCOO-1002024-ENTN-4-same_level,940GZZCRCOO-1002024-Bus-1,940GZZCRCOO-1002024-ENTN-4,1,1
940GZZCRCOO-1002024-CLB-3-940GZZCRCOO-1002024-ENTS-5-same_level,940GZZCRCOO-1002024-CLB-3,940GZZCRCOO-1002024-ENTS-5,1,1
940GZZCRCOO-1002024-ENTN-4-940GZZCRCOO-1002024-Tram-2-same_level,940GZZCRCOO-1002024-ENTN-4,940GZZCRCOO-1002024-Tram-2,1,1
940GZZCRCOO-1002024-ENTS-5-940GZZCRCOO-1002024-Tram-2-same_level,940GZZCRCOO-1002024-ENTS-5,940GZZCRCOO-1002024-Tram-2,1,1
940GZZCRCOO-EB-tram-940GZZCRCOO-Outside-same_level,940GZZCRCOO-EB-tram,940GZZCRCOO-Outside,1,1
940GZZCRCOO-EB-tram-940GZZCRCOO-WB-tram-same_level,940GZZCRCOO-EB-tram,940GZZCRCOO-WB-tram,1,1
940GZZCRCOO-Outside-940GZZCRCOO-WB-tram-same_level,940GZZCRCOO-Outside,940GZZCRCOO-WB-tram,1,1
940GZZCRCTR-1002042-Bus-1-940GZZCRCTR-1002042-ENT-3-same_level,940GZZCRCTR-1002042-Bus-1,940GZZCRCTR-1002042-ENT-3,1,1
940GZZCRCTR-1002042-Bus-1-940GZZCRCTR-1002042-Tram-2-same_level,940GZZCRCTR-1002042-Bus-1,940GZZCRCTR-1002042-Tram-2,1,1
940GZZCRCTR-1002042-ENT-3-940GZZCRCTR-1002042-Tram-2-same_level,940GZZCRCTR-1002042-ENT-3,940GZZCRCTR-1002042-Tram-2,1,1
940GZZCRCTR-EB-tram-940GZZCRCTR-Outside-same_level,940GZZCRCTR-EB-tram,940GZZCRCTR-Outside,1,1
940GZZCRDDR-1002031-ENT-1-940GZZCRDDR-1002031-Tram-2-same_level,940GZZCRDDR-1002031-ENT-1,940GZZCRDDR-1002031-Tram-2,1,1
940GZZCRDDR-EB-tram-940GZZCRDDR-Outside-same_level,940GZZCRDDR-EB-tram,940GZZCRDDR-Outside,1,1
940GZZCRDDR-EB-tram-940GZZCRDDR-WB-tram-same_level,940GZZCRDDR-EB-tram,940GZZCRDDR-WB-tram,1,1
940GZZCRDDR-Outside-940GZZCRDDR-WB-tram-same_level,940GZZCRDDR-Outside,940GZZCRDDR-WB-tram,1,1
940GZZCRFLD-1002038-Bus-1-940GZZCRFLD-1002038-ENT-3-same_level,940GZZCRFLD-1002038-Bus-1,940GZZCRFLD-1002038-ENT-3,1,1
940GZZCRFLD-1002038-Bus-1-940GZZCRFLD-1002038-Tram-2-same_level,940GZZCRFLD-1002038-Bus-1,940GZZCRFLD-1002038-Tram-2,1,1
940GZZCRFLD-1002038-ENT-3-940GZZCRFLD-1002038-Tram-2-same_level,940GZZCRFLD-1002038-ENT-3,940GZZCRFLD-1002038-Tram-2,1,1
940GZZCRFLD-EB-tram-940GZZCRFLD-Outside-same_level,940GZZCRFLD-EB-tram,940GZZCRFLD-Outside,1,1
940GZZCRFLD-EB-tram-940GZZCRFLD-WB-tram-same_level,940GZZCRFLD-EB-tram,940GZZCRFLD-WB-tram,1,1
940GZZCRFLD-Outside-940GZZCRFLD-WB-tram-same_level,940GZZCRFLD-Outside,940GZZCRFLD-WB-tram,1,1
940GZZCRGRA-1002041-Bus1-1-940GZZCRGRA-1002041-ENT-4-same_level,940GZZCRGRA-1002041-Bus1-1,940GZZCRGRA-1002041-ENT-4,1,1
940GZZCRGRA-1002041-Bus1-1-940GZZCRGRA-1002041-Tram-2-same_level,940GZZCRGRA-1002041-Bus1-1,940GZZCRGRA-1002041-Tram-2,1,1
940GZZCRGRA-1002041-Bus2-3-940GZZCRGRA-1002041-Tram-2-same_level,940GZZCRGRA-1002041-Bus2-3,940GZZCRGRA-1002041-Tram-2,1,1
940GZZCRGRA-1002041-ENT-4-940GZZCRGRA-1002041-Tram-2-same_level,940GZZCRGRA-1002041-ENT-4,940GZZCRGRA-1002041-Tram-2,1,1
940GZZCRGRA-EB-tram-940GZZCRGRA-Outside-same_level,940GZZCRGRA-EB-tram,940GZZCRGRA-Outside,1,1
940GZZCRGRA-EB-tram-940GZZCRGRA-WB-tram-same_level,940GZZCRGRA-EB-tram,940GZZCRGRA-WB-tram,1,1
940GZZCRGRA-Outside-940GZZCRGRA-WB-tram-same_level,940GZZCRGRA-Outside,940GZZCRGRA-WB-tram,1,1
940GZZCRHAR-1002045-ENT-1-940GZZCRHAR-1002045-Tram-2-same_level,940GZZCRHAR-1002045-ENT-1,940GZZCRHAR-1002045-Tram-2,1,1
940GZZCRHAR-EB-tram-940GZZCRHAR-Outside-same_level,940GZZCRHAR-EB-tram,940GZZCRHAR-Outside,1,1
940GZZCRHAR-EB-tram-940GZZCRHAR-WB-tram-same_level,940GZZCRHAR-EB-tram,940GZZCRHAR-WB-tram,1,1
940GZZCRHAR-Outside-940GZZCRHAR-WB-tram-same_level,940GZZCRHAR-Outside,940GZZCRHAR-WB-tram,1,1
940GZZCRKGH-1002050-Bus-1-940GZZCRKGH-1002050-ENTN-3-same_level,940GZZCRKGH-1002050-Bus-1,940GZZCRKGH-1002050-ENTN-3,1,1
940GZZCRKGH-1002050-Bus-1-940GZZCRKGH-1002050-ENTS-4-same_level,940GZZCRKGH-1002050-Bus-1,940GZZCRKGH-1002050-ENTS-4,1,1
940GZZCRKGH-1002050-ENTN-3-940GZZCRKGH-1002050-Tram-2-same_level,940GZZCRKGH-1002050-ENTN-3,940GZZCRKGH-1002050-Tram-2,1,1
940GZZCRKGH-1002050-ENTS-4-940GZZCRKGH-1002050-Tram-2-same_level,940GZZCRKGH-1002050-ENTS-4,940GZZCRKGH-1002050-Tram-2,1,1
940GZZCRKGH-EB-tram-940GZZCRKGH-Outside-same_level,940GZZCRKGH-EB-tram,940GZZCRKGH-Outside,1,1
940GZZCRKGH-EB-tram-940GZZCRKGH-WB-tram-same_level,940GZZCRKGH-EB-tram,940GZZCRKGH-WB-tram,1,1
940GZZCRKGH-Outside-940GZZCRKGH-WB-tram-same_level,940GZZCRKGH-Outside,940GZZCRKGH-WB-tram,1,1
940GZZCRLEB-1002052-Bus-1-940GZZCRLEB-1002052-ENT-3-same_level,940GZZCRLEB-1002052-Bus-1,940GZZCRLEB-1002052-ENT-3,1,1
940GZZCRLEB-1002052-Bus-1-940GZZCRLEB-1002052-Tram-2-same_level,940GZZCRLEB-1002052-Bus-1,940GZZCRLEB-1002052-Tram-2,1,1
940GZZCRLEB-1002052-ENT-3-940GZZCRLEB-1002052-Tram-2-same_level,940GZZCRLEB-1002052-ENT-3,940GZZCRLEB-1002052-Tram-2,1,1
940GZZCRLEB-EB-tram-940GZZCRLEB-Outside-same_level,940GZZCRLEB-EB-tram,940GZZCRLEB-Outside,1,1
940GZZCRLEB-EB-tram-940GZZCRLEB-WB-tram-same_level,940GZZCRLEB-EB-tram,940GZZCRLEB-WB-tram,1,1
940GZZCRLEB-Outside-940GZZCRLEB-WB-tram-same_level,940GZZCRLEB-Outside,940GZZCRLEB-WB-tram,1,1
940GZZCRLOY-1002055-Bus-1-940GZZCRLOY-1002055-ENT-3-same_level,940GZZCRLOY-1002055-Bus-1,940GZZCRLOY-1002055-ENT-3,1,1
940GZZCRLOY-1002055-Bus-1-940GZZCRLOY-1002055-Tram-2-same_level,940GZZCRLOY-1002055-Bus-1,940GZZCRLOY-1002055-Tram-2,1,1
940GZZCRLOY-1002055-ENT-3-940GZZCRLOY-1002055-Tram-2-same_level,940GZZCRLOY-1002055-ENT-3,940GZZCRLOY-1002055-Tram-2,1,1
940GZZCRLOY-EB-tram-940GZZCRLOY-Outside-same_level,940GZZCRLOY-EB-tram,940GZZCRLOY-Outside,1,1
940GZZCRLOY-EB-tram-940GZZCRLOY-WB-tram-same_level,940GZZCRLOY-EB-tram,940GZZCRLOY-WB-tram,1,1
940GZZCRLOY-Outside-940GZZCRLOY-WB-tram-same_level,940GZZCRLOY-Outside,940GZZCRLOY-WB-tram,1,1
940GZZCRMCH-1002058-Bus-1-940GZZCRMCH-1002058-ENT-3-same_level,940GZZCRMCH-1002058-Bus-1,940GZZCRMCH-1002058-ENT-3,1,1
940GZZCRMCH-1002058-Bus-1-940GZZCRMCH-1002058-Tram-2-same_level,940GZZCRMCH-1002058-Bus-1,940GZZCRMCH-1002058-Tram-2,1,1
940GZZCRMCH-1002058-ENT-3-940GZZCRMCH-1002058-Tram-2-same_level,940GZZCRMCH-1002058-ENT-3,940GZZCRMCH-1002058-Tram-2,1,1
940GZZCRMCH-EB-tram-940GZZCRMCH-Outside-same_level,940GZZCRMCH-EB-tram,940GZZCRMCH-Outside,1,1
940GZZCRMCH-EB-tram-940GZZCRMCH-WB-tram-same_level,940GZZCRMCH-EB-tram,940GZZCRMCH-WB-tram,1,1
940GZZCRMCH-Outside-940GZZCRMCH-WB-tram-same_level,940GZZCRMCH-Outside,940GZZCRMCH-WB-tram,1,1
940GZZCRMDN-1002060-Bus-1-940GZZCRMDN-1002060-ENT-3-same_level,940GZZCRMDN-1002060-Bus-1,940GZZCRMDN-1002060-ENT-3,1,1
940GZZCRMDN-1002060-Bus-1-940GZZCRMDN-1002060-Tram-2-same_level,940GZZCRMDN-1002060-Bus-1,940GZZCRMDN-1002060-Tram-2,1,1
940GZZCRMDN-1002060-ENT-3-940GZZCRMDN-1002060-Tram-2-same_level,940GZZCRMDN-1002060-ENT-3,940GZZCRMDN-1002060-Tram-2,1,1
940GZZCRMDN-EB-tram-940GZZCRMDN-Outside-same_level,940GZZCRMDN-EB-tram,940GZZCRMDN-Outside,1,1
940GZZCRMDN-EB-tram-940GZZCRMDN-WB-tram-same_level,940GZZCRMDN-EB-tram,940GZZCRMDN-WB-tram,1,1
940GZZCRMDN-Outside-940GZZCRMDN-WB-tram-same_level,940GZZCRMDN-Outside,940GZZCRMDN-WB-tram,1,1
940GZZCRMTP-1002057-Bus-1-940GZZCRMTP-1002057-ENT-3-same_level,940GZZCRMTP-1002057-Bus-1,940GZZCRMTP-1002057-ENT-3,1,1
940GZZCRMTP-1002057-Bus-1-940GZZCRMTP-1002057-Tram-2-same_level,940GZZCRMTP-1002057-Bus-1,940GZZCRMTP-1002057-Tram-2,1,1
940GZZCRMTP-1002057-ENT-3-940GZZCRMTP-1002057-Tram-2-same_level,940GZZCRMTP-1002057-ENT-3,940GZZCRMTP-1002057-Tram-2,1,1
940GZZCRMTP-EB-tram-940GZZCRMTP-Outside-same_level,940GZZCRMTP-EB-tram,940GZZCRMTP-Outside,1,1
940GZZCRMTP-EB-tram-940GZZCRMTP-WB-tram-same_level,940GZZCRMTP-EB-tram,940GZZCRMTP-WB-tram,1,1
940GZZCRMTP-Outside-940GZZCRMTP-WB-tram-same_level,940GZZCRMTP-Outside,940GZZCRMTP-WB-tram,1,1
940GZZCRNWA-1002062-Bus-1-940GZZCRNWA-1002062-ENT-3-same_level,940GZZCRNWA-1002062-Bus-1,940GZZCRNWA-1002062-ENT-3,1,1
940GZZCRNWA-1002062-ENT-3-940GZZCRNWA-1002062-Tram-2-same_level,940GZZCRNWA-1002062-ENT-3,940GZZCRNWA-1002062-Tram-2,1,1
940GZZCRNWA-Outside-940GZZCRNWA-WB-tram-same_level,940GZZCRNWA-Outside,940GZZCRNWA-WB-tram,1,1
940GZZCRPHI-1002063-BUS-1-940GZZCRPHI-1002063-ENT-2-same_level,940GZZCRPHI-1002063-BUS-1,940GZZCRPHI-1002063-ENT-2,1,1
940GZZCRPHI-1002063-ENT-2-940GZZCRPHI-1002063-Tram-3-same_level,940GZZCRPHI-1002063-ENT-2,940GZZCRPHI-1002063-Tram-3,1,1
940GZZCRPHI-EB-tram-940GZZCRPHI-Outside-same_level,940GZZCRPHI-EB-tram,940GZZCRPHI-Outside,1,1
940GZZCRPHI-EB-tram-940GZZCRPHI-WB-tram-same_level,940GZZCRPHI-EB-tram,940GZZCRPHI-WB-tram,1,1
940GZZCRPHI-Outside-940GZZCRPHI-WB-tram-same_level,940GZZCRPHI-Outside,940GZZCRPHI-WB-tram,1,1
